site_name,sensor_X,sensor_Y,wavelength,var_name,n_clean,n_no_out,n_w_nm,n_w_nm_clean,Slope,Slope_log,Slope_II_low,Slope_II,Slope_II_high,Slope_II_int_low,Slope_II_int,Slope_II_int_high,Slope_II_p,Slope_II_slope_bias_sig,Slope_II_int_bias_sig,RMSE,MSA,MAPE,MRD_25,MRD_50,MRD_75,MARD_25,MARD_50,MARD_75,Bias_25,Bias_50,Bias_75,Error_25,Error_50,Error_75
MAFR_pixel,HYPERNETS,PACE,532,RHOW,23,23,12,12,0.7378,0.8637,0.6208,0.7813,0.9833,-0.008615,0.004802,0.015464,NA,TRUE,FALSE,0.013863,0.009984,12.637,-0.200205,-0.111659,-0.024438,0.029776,0.111659,0.200205,-25.039,-12.5756,-2.5051,2.9932,12.5756,25.039
MAFR_pixel,HYPERNETS,PACE,533,RHOW,23,23,12,12,0.7361,0.8629,0.6194,0.7795,0.9808,-0.008623,0.004859,0.015574,NA,TRUE,FALSE,0.014061,0.010133,12.7118,-0.203902,-0.111137,-0.023007,0.026581,0.111137,0.203902,-25.619,-12.5125,-2.3551,2.6727,12.5125,25.619
MAFR_pixel,HYPERNETS,PACE,534,RHOW,23,23,12,12,0.7316,0.8612,0.6144,0.7765,0.9814,-0.008734,0.005069,0.015991,NA,TRUE,FALSE,0.0143,0.010212,12.6839,-0.203743,-0.109824,-0.02215,0.026949,0.109824,0.203743,-25.5912,-12.3487,-2.2667,2.7113,12.3487,25.5912
MAFR_pixel,HYPERNETS,PACE,535,RHOW,23,23,12,12,0.731,0.8597,0.6143,0.7753,0.9785,-0.008675,0.005112,0.016036,NA,TRUE,FALSE,0.014438,0.010366,12.7806,-0.20452,-0.113734,-0.022103,0.027386,0.113734,0.20452,-25.7128,-12.8465,-2.2612,2.7541,12.8465,25.7128
MAFR_pixel,HYPERNETS,PACE,536,RHOW,23,23,12,12,0.7292,0.8567,0.6123,0.7742,0.9789,-0.00876,0.005231,0.016297,NA,TRUE,FALSE,0.014602,0.010467,12.7657,-0.202492,-0.112832,-0.020282,0.029528,0.112832,0.202492,-25.3978,-12.7397,-2.0716,2.9661,12.7397,25.3978
MAFR_pixel,HYPERNETS,PACE,537,RHOW,23,23,12,12,0.7317,0.857,0.6146,0.7764,0.9809,-0.008761,0.005276,0.016387,NA,TRUE,FALSE,0.014506,0.010358,12.543,-0.203159,-0.107868,-0.016584,0.029965,0.107868,0.203159,-25.4988,-12.1115,-1.6868,3.003,12.1115,25.4988
MAFR_pixel,HYPERNETS,PACE,538,RHOW,23,23,12,12,0.7279,0.8532,0.6119,0.7719,0.9737,-0.008425,0.005518,0.01657,NA,TRUE,FALSE,0.014701,0.010508,12.5746,-0.201838,-0.111225,-0.01427,0.027265,0.111225,0.201838,-25.2908,-12.5266,-1.4477,2.7291,12.5266,25.2908
MAFR_pixel,HYPERNETS,PACE,539,RHOW,23,23,12,12,0.7261,0.8505,0.6107,0.7695,0.9696,-0.008197,0.005688,0.016708,NA,TRUE,FALSE,0.014793,0.010596,12.607,-0.201018,-0.109699,-0.01546,0.027288,0.109699,0.201018,-25.1627,-12.3319,-1.5705,2.734,12.3319,25.1627
MAFR_pixel,HYPERNETS,PACE,540,RHOW,23,23,12,12,0.7212,0.8473,0.6056,0.7657,0.9681,-0.008393,0.005771,0.016973,NA,TRUE,FALSE,0.015185,0.010885,12.8338,-0.207122,-0.113152,-0.016797,0.024712,0.113152,0.207122,-26.1264,-12.7743,-1.7086,2.4786,12.7743,26.1264
MAFR_pixel,HYPERNETS,PACE,541,RHOW,23,23,12,12,0.7217,0.8458,0.6071,0.7645,0.9626,-0.007988,0.005943,0.017007,NA,TRUE,FALSE,0.01515,0.010906,12.7827,-0.203242,-0.115536,-0.017887,0.026435,0.115536,0.203242,-25.5137,-13.0776,-1.8235,2.655,13.0776,25.5137
MAFR_pixel,HYPERNETS,PACE,542,RHOW,23,23,12,12,0.7184,0.8433,0.6034,0.7624,0.9633,-0.007955,0.006227,0.017451,NA,TRUE,FALSE,0.015253,0.010868,12.6325,-0.198911,-0.111383,-0.013148,0.026077,0.111383,0.198911,-24.8357,-12.5474,-1.3353,2.6144,12.5474,24.8357
MAFR_pixel,HYPERNETS,PACE,543,RHOW,23,23,12,12,0.7193,0.8424,0.605,0.7622,0.9601,-0.007731,0.0063,0.017438,NA,TRUE,FALSE,0.015245,0.010954,12.7325,-0.20054,-0.112343,-0.015089,0.030179,0.112343,0.20054,-25.0866,-12.6669,-1.5372,3.0278,12.6669,25.0866
MAFR_pixel,HYPERNETS,PACE,544,RHOW,23,23,12,12,0.7179,0.8412,0.6034,0.7614,0.9609,-0.007813,0.006389,0.017643,NA,TRUE,FALSE,0.015365,0.011009,12.7561,-0.202824,-0.110297,-0.015595,0.02932,0.110297,0.202824,-25.4438,-12.4057,-1.5914,2.9441,12.4057,25.4438
MAFR_pixel,HYPERNETS,PACE,545,RHOW,23,23,12,12,0.7147,0.8382,0.6009,0.7575,0.9549,-0.007591,0.006562,0.017791,NA,TRUE,FALSE,0.015624,0.011218,12.8807,-0.201761,-0.1138,-0.016655,0.025795,0.1138,0.201761,-25.2777,-12.8509,-1.7053,2.5959,12.8509,25.2777
MAFR_pixel,HYPERNETS,PACE,546,RHOW,23,23,12,12,0.7157,0.8381,0.6016,0.759,0.9577,-0.007702,0.006598,0.017932,NA,TRUE,FALSE,0.015607,0.01121,12.8665,-0.199629,-0.11311,-0.012525,0.029257,0.11311,0.199629,-24.9446,-12.7636,-1.2806,2.936,12.7636,24.9446
MAFR_pixel,HYPERNETS,PACE,547,RHOW,23,23,12,12,0.7165,0.8374,0.6024,0.7596,0.9578,-0.007715,0.00662,0.017988,NA,TRUE,FALSE,0.015646,0.011318,12.9988,-0.20172,-0.115143,-0.011344,0.034495,0.115143,0.20172,-25.2713,-13.018,-1.1619,3.4478,13.018,25.2713
MAFR_pixel,HYPERNETS,PACE,548,RHOW,23,23,12,12,0.7124,0.8343,0.5988,0.7556,0.9534,-0.007492,0.006887,0.018282,NA,TRUE,FALSE,0.015868,0.011506,13.1648,-0.200286,-0.117839,-0.011997,0.038984,0.117839,0.200286,-25.0473,-13.3591,-1.2311,3.8967,13.3591,25.0473
MAFR_pixel,HYPERNETS,PACE,549,RHOW,23,23,12,12,0.7106,0.833,0.597,0.7539,0.9521,-0.007437,0.007025,0.018478,NA,TRUE,FALSE,0.016,0.011572,13.184,-0.197953,-0.117726,-0.012304,0.038125,0.117726,0.197953,-24.6842,-13.3438,-1.2639,3.8122,13.3438,24.6842
MAFR_pixel,HYPERNETS,PACE,550,RHOW,23,23,12,12,0.7105,0.8329,0.5978,0.7526,0.9474,-0.007139,0.007141,0.018484,NA,TRUE,FALSE,0.016039,0.01163,13.188,-0.196156,-0.119852,-0.014077,0.036909,0.119852,0.196156,-24.4048,-13.6175,-1.4513,3.6906,13.6175,24.4048
MAFR_pixel,HYPERNETS,PACE,551,RHOW,23,23,12,12,0.7087,0.8314,0.5957,0.7515,0.9482,-0.007316,0.007172,0.018655,NA,TRUE,FALSE,0.016241,0.011767,13.2723,-0.19947,-0.120732,-0.011569,0.035946,0.120732,0.19947,-24.9182,-13.731,-1.1932,3.5944,13.731,24.9182
MAFR_pixel,HYPERNETS,PACE,552,RHOW,23,23,12,12,0.7041,0.8278,0.5918,0.7468,0.9422,-0.007048,0.007437,0.018916,NA,TRUE,FALSE,0.016525,0.012033,13.5084,-0.201887,-0.122649,-0.016422,0.04024,0.122649,0.201887,-25.2956,-13.9797,-1.7011,4.0239,13.9797,25.2956
MAFR_pixel,HYPERNETS,PACE,553,RHOW,23,23,12,12,0.7012,0.8281,0.5885,0.745,0.9431,-0.007292,0.007474,0.019137,NA,TRUE,FALSE,0.016817,0.012171,13.5363,-0.200559,-0.121844,-0.013899,0.034769,0.121844,0.200559,-25.0881,-13.8755,-1.4399,3.4766,13.8755,25.0881
MAFR_pixel,HYPERNETS,PACE,554,RHOW,23,23,12,12,0.7011,0.8259,0.5888,0.7444,0.9413,-0.007106,0.007639,0.019301,NA,TRUE,FALSE,0.016839,0.012211,13.5408,-0.19702,-0.121706,-0.013615,0.037076,0.121706,0.19702,-24.5376,-13.8573,-1.4173,3.7075,13.8573,24.5376
MAFR_pixel,HYPERNETS,PACE,555,RHOW,23,23,12,12,0.7028,0.825,0.5907,0.7455,0.9409,-0.007045,0.007668,0.019326,NA,TRUE,FALSE,0.016821,0.012243,13.5308,-0.197256,-0.12496,-0.012983,0.040983,0.12496,0.197256,-24.5742,-14.281,-1.3499,4.0982,14.281,24.5742
MAFR_pixel,HYPERNETS,PACE,556,RHOW,23,23,12,12,0.7029,0.8251,0.5911,0.745,0.939,-0.00694,0.007736,0.01938,NA,TRUE,FALSE,0.016879,0.012298,13.5433,-0.196292,-0.123737,-0.01433,0.039715,0.123737,0.196292,-24.4251,-14.1213,-1.4968,3.9713,14.1213,24.4251
MAFR_pixel,HYPERNETS,PACE,557,RHOW,23,23,12,12,0.699,0.8216,0.5871,0.7418,0.9373,-0.006938,0.007937,0.01971,NA,TRUE,FALSE,0.017165,0.012499,13.696,-0.198865,-0.123026,-0.01623,0.044198,0.123026,0.198865,-24.8235,-14.0287,-1.6954,4.4194,14.0287,24.8235
MAFR_pixel,HYPERNETS,PACE,558,RHOW,23,23,12,12,0.6985,0.8214,0.5873,0.7405,0.9336,-0.006833,0.007964,0.019699,NA,TRUE,FALSE,0.017334,0.012686,13.78,-0.201886,-0.126075,-0.020261,0.04407,0.126075,0.201886,-25.2954,-14.4263,-2.1181,4.4446,14.4263,25.2954
MAFR_pixel,HYPERNETS,PACE,559,RHOW,23,23,12,12,0.6972,0.8196,0.5856,0.7401,0.9353,-0.006918,0.008114,0.020008,NA,TRUE,FALSE,0.017429,0.012714,13.7503,-0.19964,-0.125685,-0.015558,0.044924,0.125685,0.19964,-24.9443,-14.3752,-1.6284,4.4918,14.3752,24.9443
MAFR_pixel,HYPERNETS,PACE,560,RHOW,23,23,12,12,0.6946,0.816,0.5835,0.7371,0.9311,-0.006655,0.008381,0.020284,NA,TRUE,FALSE,0.017606,0.012901,13.8945,-0.198401,-0.125068,-0.017946,0.044403,0.125068,0.198401,-24.7536,-14.2967,-1.8881,4.5971,14.2967,24.7536
MAFR_pixel,HYPERNETS,PACE,561,RHOW,23,23,12,12,0.6944,0.8154,0.5833,0.7369,0.931,-0.006698,0.008397,0.020344,NA,TRUE,FALSE,0.017695,0.013009,13.9895,-0.202228,-0.126448,-0.017973,0.046561,0.126448,0.202228,-25.3497,-14.4762,-1.8951,4.7451,14.4762,25.3497
MAFR_pixel,HYPERNETS,PACE,562,RHOW,23,23,12,12,0.6919,0.8127,0.5821,0.7331,0.9232,-0.006234,0.008627,0.020427,NA,TRUE,FALSE,0.017873,0.013245,14.2022,-0.201287,-0.132691,-0.020685,0.048611,0.132691,0.201287,-25.2019,-15.3033,-2.1879,4.8992000000000004,15.3033,25.2019
MAFR_pixel,HYPERNETS,PACE,563,RHOW,23,23,12,12,0.6859,0.8093,0.5754,0.7291,0.9238,-0.006389,0.008899,0.020965,NA,TRUE,FALSE,0.018247,0.013397,14.2761,-0.199722,-0.130856,-0.019322,0.050635,0.130856,0.199722,-24.9576,-15.0613,-2.0359,5.115,15.0613,24.9576
MAFR_pixel,HYPERNETS,PACE,564,RHOW,23,23,12,12,0.6877,0.8104,0.5763,0.7321,0.9301,-0.006745,0.008855,0.021135,NA,TRUE,FALSE,0.018251,0.01333,14.195,-0.201371,-0.121321,-0.018017,0.052939,0.121321,0.201371,-25.2154,-13.8076,-1.9027,5.3375,13.8076,25.2154
MAFR_pixel,HYPERNETS,PACE,565,RHOW,23,23,12,12,0.6913,0.8118,0.5795,0.7357,0.9339,-0.006924,0.008753,0.021103,NA,TRUE,FALSE,0.018179,0.01329,14.1653,-0.199724,-0.114532,-0.02175,0.05638,0.114532,0.199724,-24.9582,-12.9378,-2.3063,5.6368,12.9378,24.9582
MAFR_pixel,HYPERNETS,PACE,566,RHOW,23,23,12,12,0.6873,0.8095,0.5755,0.7323,0.9317,-0.006969,0.008856,0.021294,NA,TRUE,FALSE,0.018493,0.013518,14.3501,-0.203858,-0.117716,-0.021574,0.057114,0.117716,0.203858,-25.6081,-13.3432,-2.2812,5.7658,13.3432,25.6081
MAFR_pixel,HYPERNETS,PACE,567,RHOW,23,23,12,12,0.6822,0.8066,0.5712,0.727,0.9253,-0.006804,0.00901,0.021435,NA,TRUE,FALSE,0.018899,0.013843,14.5926,-0.207475,-0.123492,-0.025379,0.058481,0.123492,0.207475,-26.1801,-14.0898,-2.6751,5.9056,14.0898,26.1801
MAFR_pixel,HYPERNETS,PACE,568,RHOW,23,23,12,12,0.6777,0.8032,0.5677,0.7217,0.9174,-0.006437,0.009233,0.021559,NA,TRUE,FALSE,0.01922,0.014156,14.8492,-0.21393,-0.127656,-0.025701,0.06013,0.127656,0.21393,-27.2151,-14.6337,-2.7111,6.0763,14.6337,27.2151
MAFR_pixel,HYPERNETS,PACE,569,RHOW,23,23,12,12,0.677,0.8033,0.5674,0.7206,0.9153,-0.006364,0.009246,0.021536,NA,TRUE,FALSE,0.019339,0.01426,14.9145,-0.214817,-0.128548,-0.025909,0.060579,0.128548,0.214817,-27.3589,-14.7513,-2.7332,6.1312,14.7513,27.3589
MAFR_pixel,HYPERNETS,PACE,570,RHOW,23,23,12,12,0.6745,0.8015,0.5649,0.7187,0.9144,-0.006357,0.009357,0.021708,NA,TRUE,FALSE,0.01952,0.014365,14.9934,-0.215705,-0.127783,-0.024008,0.064731,0.127783,0.215705,-27.5034,-14.6505,-2.5306,6.5516,14.6505,27.5034
MAFR_pixel,HYPERNETS,PACE,571,RHOW,23,23,12,12,0.6741,0.79990000000000006,0.5646,0.7182,0.9137,-0.006298,0.009391,0.021724,NA,TRUE,FALSE,0.019558,0.014425,15.1428,-0.215885,-0.127615,-0.025069,0.068544,0.127615,0.215885,-27.5326,-14.6284,-2.6433,6.9338,14.6284,27.5326
MAFR_pixel,HYPERNETS,PACE,572,RHOW,23,23,12,12,0.6709,0.7973,0.5615,0.7153,0.9111,-0.006236,0.009509,0.02187,NA,TRUE,FALSE,0.019813,0.014586,15.2355,-0.216872,-0.128744,-0.021561,0.067488,0.128744,0.216872,-27.6939,-14.7772,-2.266,6.8307,14.7772,27.6939
MAFR_pixel,HYPERNETS,PACE,573,RHOW,23,23,12,12,0.6696,0.797,0.5605,0.7139,0.9092,-0.006157,0.00956,0.0219,NA,TRUE,FALSE,0.019932,0.014713,15.4161,-0.21743,-0.128585,-0.024655,0.073011,0.128585,0.21743,-27.7851,-14.7564,-2.6029,7.3939,14.7564,27.7851
MAFR_pixel,HYPERNETS,PACE,574,RHOW,23,23,12,12,0.6686,0.7998,0.559,0.7141,0.9122,-0.006567,0.009388,0.021877,NA,TRUE,FALSE,0.020184,0.014806,15.428,-0.219423,-0.127566,-0.028371,0.069853,0.127566,0.219423,-28.1111,-14.6222,-2.9995,7.0792,14.6222,28.1111
MAFR_pixel,HYPERNETS,PACE,575,RHOW,23,23,12,12,0.6685,0.8013,0.5589,0.7139,0.9118,-0.006698,0.009255,0.021745,NA,TRUE,FALSE,0.020366,0.014955,15.6012,-0.22194,-0.129434,-0.033999,0.067908,0.129434,0.22194,-28.5263,-14.8692,-3.6088,6.8818,14.8692,28.5263
MAFR_pixel,HYPERNETS,PACE,576,RHOW,23,23,12,12,0.6703,0.8019,0.5601,0.7165,0.9165,-0.006932,0.009153,0.021727,NA,TRUE,FALSE,0.020303,0.014843,15.5203,-0.216572,-0.125731,-0.03026,0.067176,0.125731,0.216572,-27.6474,-14.3822,-3.2084,6.8003,14.3822,27.6474
MAFR_pixel,HYPERNETS,PACE,577,RHOW,23,23,12,12,0.6698,0.8015,0.5587,0.7176,0.9216,-0.007286,0.0091,0.021857,NA,TRUE,FALSE,0.020417,0.014838,15.5592,-0.217227,-0.122174,-0.028894,0.068745,0.122174,0.217227,-27.7525,-13.9183,-3.0654,6.9483,13.9183,27.7525
MAFR_pixel,HYPERNETS,PACE,578,RHOW,23,23,12,12,0.6705,0.7986,0.5591,0.7188,0.9242,-0.007354,0.009101,0.021899,NA,TRUE,FALSE,0.020391,0.014789,15.6074,-0.215412,-0.119786,-0.022632,0.077239,0.119786,0.215412,-27.4568,-13.6088,-2.3922,7.7861,13.6088,27.4568
MAFR_pixel,HYPERNETS,PACE,579,RHOW,23,23,12,12,0.6685,0.7958,0.5576,0.7162,0.9198,-0.006838,0.009375,0.021998,NA,TRUE,FALSE,0.020361,0.01476,15.7192,-0.210347,-0.121826,-0.015737,0.08684,0.122148,0.210347,-26.6399,-13.883,-1.682,8.6676,13.883,26.6399
MAFR_pixel,HYPERNETS,PACE,580,RHOW,23,23,12,12,0.6679,0.7975,0.5571,0.7157,0.9193,-0.006797,0.009352,0.021925,NA,TRUE,FALSE,0.020417,0.014762,15.7808,-0.205821,-0.125748,-0.016686,0.088953,0.128798,0.205821,-25.9185,-14.4158,-1.7944,8.8814,14.4158,25.9185
MAFR_pixel,HYPERNETS,PACE,581,RHOW,23,23,12,12,0.6678,0.7977,0.5567,0.7162,0.9215,-0.006884,0.009322,0.021918,NA,TRUE,FALSE,0.020431,0.014691,15.7833,-0.208061,-0.121948,-0.0149,0.089011,0.132888,0.208061,-26.2734,-13.9314,-1.6149,8.8907,14.509,26.2734
MAFR_pixel,HYPERNETS,PACE,582,RHOW,23,23,12,12,0.6683,0.7988,0.5568,0.7173,0.9241,-0.007088,0.009175,0.0218,NA,TRUE,FALSE,0.020482,0.014719,15.9405,-0.210033,-0.121325,-0.017108,0.089433,0.135481,0.210033,-26.5876,-13.8511,-1.8591,9.1363,14.7663,26.5876
MAFR_pixel,HYPERNETS,PACE,583,RHOW,23,23,12,12,0.6697,0.798,0.5579,0.7192,0.9271,-0.007113,0.009141,0.021749,NA,TRUE,FALSE,0.020348,0.014508,15.8163,-0.205812,-0.1154,-0.011473,0.081826,0.139911,0.205812,-25.9154,-13.1035,-1.2613,8.7977,15.1869,25.9154
MAFR_pixel,HYPERNETS,PACE,584,RHOW,23,23,12,12,0.6661,0.7942,0.5545,0.7159,0.9242,-0.006744,0.009392,0.021891,NA,TRUE,FALSE,0.020368,0.014491,15.9982,-0.2028,-0.114089,-0.003904,0.081597,0.145048,0.2028,-25.4422,-12.9525,-0.5081,8.7075,15.7491,25.4422
MAFR_pixel,HYPERNETS,PACE,585,RHOW,23,23,12,12,0.663,0.792,0.5518,0.713,0.9215,-0.006665,0.009397,0.021825,NA,TRUE,FALSE,0.020546,0.014565,16.1113,-0.205923,-0.114047,-0.001554,0.078202,0.15085200000000001,0.205923,-25.935,-12.9629,-0.2553,8.3232,16.392,25.935
MAFR_pixel,HYPERNETS,PACE,586,RHOW,23,23,12,12,0.6599,0.7882,0.549,0.71,0.9183,-0.006395,0.009536,0.021854,NA,TRUE,FALSE,0.020621,0.014575,16.2675,-0.203346,-0.112827,0.005374,0.078654,0.158253,0.203346,-25.5303,-12.8312,0.4467,8.0092,17.1972,25.5303
MAFR_pixel,HYPERNETS,PACE,587,RHOW,23,23,12,12,0.6486,0.786,0.5386,0.7002,0.9103,-0.006532,0.009405,0.021664,NA,TRUE,FALSE,0.021373,0.015076,16.7834,-0.212654,-0.119847,-0.005143,0.078291,0.160351,0.212654,-27.022,-13.7257,-0.6078,8.3655,17.5183,27.022
MAFR_pixel,HYPERNETS,PACE,588,RHOW,23,23,12,12,0.6389,0.7857,0.5302,0.6906,0.8995,-0.006538,0.009192,0.021269,NA,TRUE,FALSE,0.02208,0.015595,17.2302,-0.226047,-0.127152,-0.015467,0.083881,0.160454,0.226047,-29.2257,-14.6808,-1.6607,8.9793,17.6756,29.2257
MAFR_pixel,HYPERNETS,PACE,589,RHOW,23,23,12,12,0.6364,0.7815,0.5278,0.6885,0.8982,-0.006452,0.009218,0.021229,NA,TRUE,FALSE,0.022172,0.015618,17.4068,-0.225912,-0.125854,-0.008464,0.080799,0.166004,0.225912,-29.2011,-14.532,-0.9269,8.7916,18.286,29.2011
MAFR_pixel,HYPERNETS,PACE,590,RHOW,23,23,12,12,0.637,0.7817,0.5277,0.6908,0.9043,-0.006663,0.009114,0.021166,NA,TRUE,FALSE,0.021998,0.015366,17.301,-0.225496,-0.121202,-4.19e-4,0.075834,0.165516,0.225496,-29.1299,-13.9275,-0.1187,8.1582,18.1531,29.1299
MAFR_pixel,HYPERNETS,PACE,591,RHOW,23,23,12,12,0.6354,0.7797,0.5258,0.6907,0.9074,-0.006807,0.00906,0.021137,NA,TRUE,FALSE,0.022017,0.015268,17.349,-0.225903,-0.119395,0.005205,0.071704,0.172502,0.225903,-29.1998,-13.7291,0.4488,7.5423,18.9744,29.1998
MAFR_pixel,HYPERNETS,PACE,592,RHOW,23,23,12,12,0.6353,0.7781,0.5254,0.6914,0.9098,-0.006711,0.009094,0.021104,NA,TRUE,FALSE,0.02184,0.015047,17.3722,-0.220495,-0.115484,0.013468,0.080831,0.16656,0.220495,-28.3065,-13.2304,1.2637,8.1994,19.6188,28.3065
MAFR_pixel,HYPERNETS,PACE,593,RHOW,23,23,12,12,0.6351,0.7755,0.525,0.6918,0.9117,-0.006656,0.009081,0.021024,NA,TRUE,FALSE,0.021718,0.014867,17.3857,-0.217888,-0.109592,0.023799,0.082425,0.162078,0.217888,-27.8781,-12.4923,2.3098,8.327,19.343,27.8781
MAFR_pixel,HYPERNETS,PACE,594,RHOW,23,23,12,12,0.6349,0.7726,0.525,0.6914,0.9106,-0.006357,0.009155,0.020933,NA,TRUE,FALSE,0.021554,0.014702,17.6227,-0.214298,-0.103771,0.03049,0.08734,0.157005,0.235512,-27.303,-11.7259,2.979,8.8113,18.629,27.303
MAFR_pixel,HYPERNETS,PACE,595,RHOW,23,23,12,12,0.635,0.7705,0.5239,0.6951,0.9223,-0.006716,0.00912,0.021055,NA,TRUE,FALSE,0.021334,0.014315,17.6951,-0.212203,-0.091469,0.042119,0.09409,0.158167,0.23903,-26.9549,-10.2294,4.1374,9.4161,17.8541,26.9549
MAFR_pixel,HYPERNETS,PACE,596,RHOW,23,23,12,12,0.6377,0.7688,0.5261,0.6979,0.9258,-0.0065,0.009144,0.020937,NA,TRUE,FALSE,0.020938,0.013953,17.8205,-0.201846,-0.085234,0.055356,0.105274,0.168424,0.236942,-25.3131,-9.4465,5.4574,10.5093,18.4101,27.0375
MAFR_pixel,HYPERNETS,PACE,597,RHOW,23,23,12,12,0.6356,0.7638,0.5236,0.6984,0.9314,-0.006422,0.009331,0.021142,NA,TRUE,FALSE,0.020819,0.013652,18.0955,-0.196778,-0.073241,0.077092,0.09841,0.170599,0.243584,-24.5314,-8.0048,7.6317,10.8823,18.5379,29.0788
MAFR_pixel,HYPERNETS,PACE,598,RHOW,23,23,12,12,0.6369,0.7594,0.5241,0.7019,0.9401,-0.006328,0.009465,0.021256,NA,TRUE,FALSE,0.020447,0.013206,18.4002,-0.185215,-0.058732,0.094776,0.088123,0.170052,0.243233,-22.7658,-6.3135,9.4028,9.5314,19.3126,28.9645
MAFR_pixel,HYPERNETS,PACE,599,RHOW,23,23,12,12,0.6428,0.7571,0.529,0.7088,0.9498,-0.006232,0.009432,0.021121,NA,TRUE,FALSE,0.019836,0.012836,18.8494,-0.177263,-0.043429,0.125513,0.095705,0.179427,0.248505,-21.5843,-4.5943,12.4846,9.7149,19.581,28.9787
MAFR_pixel,HYPERNETS,PACE,600,RHOW,23,23,12,12,0.6406,0.7498,0.5265,0.7093,0.9556,-0.006012,0.009707,0.021375,NA,TRUE,FALSE,0.019721,0.012653,19.6401,-0.166591,-0.027636,0.151664,0.109922,0.180303,0.275749,-20.039,-2.8786,15.0996,11.0228,20.0309,29.5389
MAFR_pixel,HYPERNETS,PACE,601,RHOW,23,23,12,12,0.6423,0.7491,0.5275,0.7132,0.9644,-0.005997,0.00975,0.021395,NA,TRUE,FALSE,0.019458,0.012507,20.1085,-0.157373,-0.013813,0.164953,0.115609,0.172134,0.290635,-18.7324,-1.4288,16.4098,11.8027,20.423,31.7224
MAFR_pixel,HYPERNETS,PACE,602,RHOW,23,23,12,12,0.6444,0.7504,0.5288,0.7174,0.9732,-0.006199,0.00961,0.021263,NA,TRUE,FALSE,0.019288,0.012351000000000001,20.2641,-0.152209,-0.002881,0.171618,0.114142,0.168756,0.293474,-18.0029,-0.3053,17.0626,12.4187,19.9996,32.2641
MAFR_pixel,HYPERNETS,PACE,603,RHOW,23,23,12,12,0.6468,0.7507,0.5307,0.721,0.9796,-0.006234,0.009515,0.021107,NA,TRUE,FALSE,0.019082,0.012265,20.6431,-0.144431,0.005553,0.182141,0.11404,0.171559,0.300476,-16.9397,0.54,18.1055,12.7126,19.3305,33.2487
MAFR_pixel,HYPERNETS,PACE,604,RHOW,23,23,12,12,0.6465,0.7566,0.5302,0.7223,0.984,-0.006754,0.009115,0.020764,NA,TRUE,FALSE,0.019257,0.012322,20.3731,-0.149499,0.003434,0.16285,0.117641,0.16339,0.292444,-17.6259,0.3242,16.146,11.7452,19.5959,31.9579
MAFR_pixel,HYPERNETS,PACE,605,RHOW,23,23,12,12,0.6464,0.7634,0.5299,0.7233,0.9871,-0.007243,0.008699,0.020379,NA,TRUE,FALSE,0.019427,0.012339,19.9693,-0.155007,-6.87e-4,0.144516,0.10314,0.167131,0.279865,-18.3814,-0.0916,14.3003,10.3078,20.1178,29.9693
MAFR_pixel,HYPERNETS,PACE,606,RHOW,23,23,12,12,0.6463,0.7722,0.5296,0.7244,0.9908,-0.007784,0.008259,0.019987,NA,TRUE,FALSE,0.019619,0.012346,19.3941,-0.160322,-0.004207,0.120772,0.081122,0.171066,0.263583,-19.123,-0.4533,11.8914,8.1119,20.5087,27.5101
MAFR_pixel,HYPERNETS,PACE,607,RHOW,23,23,12,12,0.6461,0.7783,0.5294,0.7248,0.9923,-0.008212,0.007846,0.019576,NA,TRUE,FALSE,0.019802,0.012429,19.1555,-0.168118,-0.011638,0.112008,0.073616,0.177327,0.255387,-20.2319,-1.2224,11.0406,7.3602,20.3122,27.0701
MAFR_pixel,HYPERNETS,PACE,608,RHOW,23,23,12,12,0.647,0.788,0.5302,0.7261,0.9944,-0.008715,0.007357,0.019091,NA,TRUE,FALSE,0.019958,0.012424,18.5464,-0.174128,-0.019095,0.102299,0.066749,0.180801,0.24182,-21.1016,-2.0088,10.1032,6.748,19.7338,26.7464
MAFR_pixel,HYPERNETS,PACE,609,RHOW,23,23,12,12,0.6466,0.7979,0.5297,0.7264,0.9961,-0.009259,0.006876,0.018642,NA,TRUE,FALSE,0.02022,0.012491,18.0359,-0.182182,-0.034975,0.088531,0.06508,0.169361,0.227904,-22.2884,-3.6763,8.7705,6.8525,18.7861,26.5196
MAFR_pixel,HYPERNETS,PACE,610,RHOW,23,23,12,12,0.6461,0.8066,0.5292,0.7265,0.9975,-0.009753,0.006425,0.018208,NA,TRUE,FALSE,0.020469,0.012567,18.0345,-0.190088,-0.055181,0.075985,0.069676,0.168002,0.224985,-23.4768,-5.8618,7.5449,7.4084,18.2901,26.4365
MAFR_pixel,HYPERNETS,PACE,611,RHOW,23,23,12,12,0.6469,0.8179,0.5298,0.7277,0.9994,-0.010268,0.005924,0.017714,NA,TRUE,FALSE,0.020661,0.01258,17.8189,-0.195952,-0.075648,0.063038,0.079295,0.161833,0.218607,-24.3749,-8.1873,6.2731,8.615,17.5816,25.4758
MAFR_pixel,HYPERNETS,PACE,612,RHOW,23,23,12,12,0.647,0.8291,0.5298,0.7285,1.0018,-0.010826,0.005431,0.017254,NA,FALSE,FALSE,0.020908,0.012656,17.7053,-0.204793,-0.096316,0.053038,0.089807,0.15461,0.211659,-25.7541,-10.6594,5.2898,9.6782,16.9314,25.7541
