site_name,sensor_X,sensor_Y,wavelength,var_name,n_clean,n_no_out,n_w_nm,n_w_nm_clean,Slope,Slope_log,Slope_II_low,Slope_II,Slope_II_high,Slope_II_int_low,Slope_II_int,Slope_II_int_high,Slope_II_p,Slope_II_slope_bias_sig,Slope_II_int_bias_sig,RMSE,MSA,MAPE,MRD_25,MRD_50,MRD_75,MARD_25,MARD_50,MARD_75,Bias_25,Bias_50,Bias_75,Error_25,Error_50,Error_75
THFR_poly,HYPERNETS,JPSS1,667,RHOW,158,151,19,18,0.6609,1.0891,1.1309,1.8196,2.9279,-0.006151,-0.00297,-9.93e-4,NA,TRUE,TRUE,0.001652,0.001455,50.526,-0.606687,-0.341777,0.189186,0.316476,0.529788,0.65165,-155.5708,-52.3751,17.4962,41.9689,65.0636,155.5708
THFR_poly,HYPERNETS,JPSS2,411,RHOW,244,240,8,8,-0.3937,-0.2064,-4.7594,-2.0005,-0.8408,0.006067,0.010909,0.022427,NA,TRUE,TRUE,0.003273,0.002998,67.94,-0.754097,-0.54888,-0.072541,0.600526,0.699773,0.810557,-337.8556,-127.7203,-18.0173,76.0317,127.7203,337.8556
THFR_poly,HYPERNETS,JPSS2,445,RHOW,244,240,27,27,-0.0822,-0.8149,-4.7865,-3.2054,-2.1466,0.015351,0.020954,0.02932,NA,TRUE,TRUE,0.003457,0.002733,50.7213,-0.611156,-0.336776,0.037241,0.164416,0.511469,0.738038,-158.3801,-50.7787,3.6995,17.3245,72.6995,169.0971
THFR_poly,HYPERNETS,JPSS2,489,RHOW,244,240,49,49,0.1248,0.4643,2.1443,2.8632,3.823,-0.024361,-0.017133,-0.011719,NA,TRUE,TRUE,0.005081,0.004294,56.6766,-0.798094,-0.546085,-0.220543,0.324086,0.569108,0.819763,-395.2797,-120.3058,-28.2944,47.9479,121.9571,395.2797
THFR_poly,HYPERNETS,JPSS2,556,RHOW,244,240,62,62,0.6151,0.6774,2.4034,3.0874,3.966,-0.031798,-0.023031,-0.016206,NA,TRUE,TRUE,0.005901,0.004349,43.0074,-0.48763,-0.333123,-0.095345,0.210123,0.38394,0.53359,-95.2003,-49.9764,-10.5442,24.6146,58.4596,104.2108
THFR_poly,HYPERNETS,JPSS2,667,RHOW,244,240,36,36,-0.123,0.9556,-7.4141,-5.268,-3.7431,0.013749,0.017756,0.023395,NA,TRUE,TRUE,0.007922,0.003161,124.8201,-0.629167,-0.201894,0.349656,0.310078,0.567129,0.809997,-169.8221,-25.3078,34.9651,33.4667,101.0413,218.9232
THFR_raw,HYPERNETS,SNPP,410,RHOW,253,46,11,5,-0.9467,1.8584,-28.9429,-7.4192,-1.9018,0.01187,0.035987,0.130066,NA,TRUE,TRUE,0.003077,0.002982,70.1458,-0.629521,-0.621027,0.348342,0.621027,0.629521,0.925727,-169.9206,-163.871,34.8342,98.2676,163.871,169.9206
THFR_raw,HYPERNETS,SNPP,443,RHOW,253,46,11,10,3.0974,5.0903,2.6987,4.8953,8.88,-0.040782,-0.020987,-0.010074,NA,TRUE,TRUE,0.002475,0.002245,45.9279,-0.582128,-0.400129,-0.197261,0.267046,0.400129,0.582128,-139.6089,-66.7081,-24.6262,32.2221,66.7081,139.6089
THFR_raw,HYPERNETS,SNPP,486,RHOW,253,46,11,11,1.1658,1.3926,1.5795,3.0231,5.786,-0.036209,-0.016435,-0.006104,NA,TRUE,TRUE,0.002584,0.002237,31.1096,-0.486843,-0.303293,-0.138139,0.18579,0.303293,0.486843,-95.2085,-43.5323,-16.1648,20.5455,43.5323,95.2085
THFR_raw,HYPERNETS,SNPP,551,RHOW,253,46,11,11,0.9608,0.8587,0.8216,1.3781,2.3116,-0.013257,-0.004077,0.001396,NA,FALSE,FALSE,0.001662,0.001439,14.5503,-0.152476,-0.037217,0.138639,0.098891,0.142467,0.19746,-18.1962,-3.8656,13.8633,10.9752,14.2467,22.2762
THFR_raw,HYPERNETS,SNPP,671,RHOW,253,46,11,10,1.3393,1.3953,1.0381,1.5927,2.4438,-0.003612,-0.001463,-6.3e-5,NA,TRUE,TRUE,6.34e-4,5.42e-4,22.1741,-0.248881,-0.010477,0.158876,0.098107,0.246388,0.299471,-33.1369,-1.1539,15.7637,9.689,31.2372,37.2898
THFR_raw,HYPERNETS,JPSS1,411,RHOW,150,10,3,2,-2.3133,-3.8528,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002794,0.002449,53.8593,-0.492619,-0.223322,0.045974,0.426932,0.538593,0.650254,-173.9664,-78.7008,-16.5616,75.8241,135.0399,214.1991
THFR_raw,HYPERNETS,JPSS1,445,RHOW,150,10,3,2,-4.5046,-4.4023,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19e-4,2.89e-4,5.1136,-0.001334,0.024234,0.049802,0.039018,0.051136,0.063253,-0.2289,2.2957,4.8836,3.9374,5.1237,6.3235
THFR_raw,HYPERNETS,JPSS1,489,RHOW,150,10,3,3,2.3743,4.7134,0.1868,3.2366,56.0837,-0.422833,-0.018983,0.004323,NA,FALSE,FALSE,0.002987,0.002601,36.4174,-0.477892,-0.249562,-0.056412,0.19315,0.249562,0.477892,-112.9769,-33.2555,-8.2711,23.0758,33.2555,112.9769
THFR_raw,HYPERNETS,JPSS1,556,RHOW,150,10,3,3,3.5014,4.0098,0.5356,3.6268,24.5596,-0.251793,-0.02934,0.00351,NA,FALSE,FALSE,0.003227,0.003171,30.7171,-0.35128,-0.272465,-0.026756,0.245709,0.272465,0.35128,-55.3001,-37.4505,-6.189,29.4395,37.4505,55.3001
THFR_raw,HYPERNETS,JPSS1,667,RHOW,150,10,3,2,7.4979,12.2131,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002063,0.002049,70.1756,-0.505129,-0.154251,0.196627,0.624631,0.701756,0.778882,-283.5628,-111.8428,-17.0013,125.2366,227.8278,377.1474
THFR_raw,HYPERNETS,JPSS2,411,RHOW,255,21,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
THFR_raw,HYPERNETS,JPSS2,445,RHOW,255,21,5,4,2.2565,9.1926,1.3416,8.0601,48.4249,-0.248567,-0.039836,-0.005094,NA,TRUE,TRUE,0.003662,0.003328,64.6366,-0.910765,-0.718732,-0.454333,0.454333,0.718732,0.910765,-1068.1544,-361.0007,-89.1049,89.1049,361.0007,1068.1544
THFR_raw,HYPERNETS,JPSS2,489,RHOW,255,21,5,5,0.0782,0.7436,0.604,2.3723,9.3171,-0.06402,-0.012874,1.48e-4,NA,FALSE,FALSE,0.00327,0.002786,37.4554,-0.522494,-0.497278,-0.204799,0.204799,0.497278,0.522494,-109.4214,-98.917,-25.7544,25.7544,98.917,109.4214
THFR_raw,HYPERNETS,JPSS2,556,RHOW,255,21,5,5,0.7116,0.675,0.4753,1.7216,6.236,-0.054369,-0.008199,0.004547,NA,FALSE,FALSE,0.00171,0.001589,15.7485,-0.225466,-0.125616,0.067718,0.125616,0.132447,0.225466,-29.1099,-14.3662,6.7718,13.2447,14.3662,29.1099
THFR_raw,HYPERNETS,JPSS2,667,RHOW,255,21,5,4,-0.3351,-0.2722,-9.5058,-1.5568,-0.255,0.003668,0.007125,0.028233,NA,TRUE,TRUE,0.001171,9.78e-4,39.9093,-0.111516,0.20865,0.512854,0.301296,0.415057,0.512854,-14.8776,18.7471,50.7065,31.5878,54.1033,67.9033
